Fluid,Property,Dataset,#T(K),P(MPa),H2(mol fraction),rho(kg/m3),Z,Visc(Pa s),Thermal Conductivity (W/K/m),Run,JT,w (ms-1),T (  C)
H2-C1,Density,HernandezGomez2018,349.949,0.999,0.05,5.309,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,240.072,19.589,0.1,199.054,,,,,,,-33.078
H2-C1,Density,HernandezGomez2018,240.073,19.032,0.1,195.115,,,,,,,-33.077
H2-C1,Density,HernandezGomez2018,240.074,18.03,0.1,187.542,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.075,17.018,0.1,179.188,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.078,16.024,0.1,170.25,,,,,,,-33.072
H2-C1,Density,HernandezGomez2018,240.078,15.02,0.1,160.417,,,,,,,-33.072
H2-C1,Density,HernandezGomez2018,240.079,14.006,0.1,149.671,,,,,,,-33.071
H2-C1,Density,HernandezGomez2018,240.079,13.016,0.1,138.41,,,,,,,-33.071
H2-C1,Density,HernandezGomez2018,240.08,12.006,0.1,126.282,,,,,,,-33.07
H2-C1,Density,HernandezGomez2018,240.078,11.012,0.1,113.893,,,,,,,-33.072
H2-C1,Density,HernandezGomez2018,240.077,10.004,0.1,101.131,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,9.004,0.1,88.565,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,8.008,0.1,76.371,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.075,7.005,0.1,64.62,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,6.003,0.1,53.504,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.074,5.001,0.1,43.067,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.074,4.001,0.1,33.3,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.075,3.001,0.1,24.162,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.073,1.999,0.1,15.591,,,,,,,-33.077
H2-C1,Density,HernandezGomez2018,240.072,0.999,0.1,7.556,,,,,,,-33.078
H2-C1,Density,HernandezGomez2018,250.046,19.94,0.1,186.044,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.047,19.023,0.1,179.463,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.048,18.018,0.1,171.725,,,,,,,-23.102
H2-C1,Density,HernandezGomez2018,250.046,17.011,0.1,163.416,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.046,16.018,0.1,154.622,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.047,15.015,0.1,145.138,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.047,14.014,0.1,135.178,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.047,13.012,0.1,124.698,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.046,12.006,0.1,113.812,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.045,11.01,0.1,102.827,,,,,,,-23.105
H2-C1,Density,HernandezGomez2018,250.044,10.014,0.1,91.789,,,,,,,-23.106
H2-C1,Density,HernandezGomez2018,250.043,9.011,0.1,80.795,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,250.042,8.004,0.1,70.009,,,,,,,-23.108
H2-C1,Density,HernandezGomez2018,250.044,7.002,0.1,59.655,,,,,,,-23.106
H2-C1,Density,HernandezGomez2018,250.045,6.004,0.1,49.775,,,,,,,-23.105
H2-C1,Density,HernandezGomez2018,250.045,5.002,0.1,40.328,,,,,,,-23.105
H2-C1,Density,HernandezGomez2018,250.042,4,0.1,31.364,,,,,,,-23.108
H2-C1,Density,HernandezGomez2018,250.044,3,0.1,22.884,,,,,,,-23.106
H2-C1,Density,HernandezGomez2018,250.047,1.999,0.1,14.843,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.049,1,0.1,7.23,,,,,,,-23.101
H2-C1,Density,HernandezGomez2018,260.048,17.614,0.1,154.98,,,,,,,-13.102
H2-C1,Density,HernandezGomez2018,260.046,17.013,0.1,150.096,,,,,,,-13.104
H2-C1,Density,HernandezGomez2018,260.05,16.016,0.1,141.654,,,,,,,-13.1
H2-C1,Density,HernandezGomez2018,260.046,15.017,0.1,132.774,,,,,,,-13.104
H2-C1,Density,HernandezGomez2018,260.045,14.013,0.1,123.483,,,,,,,-13.105
H2-C1,Density,HernandezGomez2018,260.047,13.009,0.1,113.883,,,,,,,-13.103
H2-C1,Density,HernandezGomez2018,260.045,12.009,0.1,104.112,,,,,,,-13.105
H2-C1,Density,HernandezGomez2018,260.044,11.008,0.1,94.232,,,,,,,-13.106
H2-C1,Density,HernandezGomez2018,260.044,10.006,0.1,84.334,,,,,,,-13.106
H2-C1,Density,HernandezGomez2018,260.044,9.004,0.1,74.538,,,,,,,-13.106
H2-C1,Density,HernandezGomez2018,260.044,8.003,0.1,64.951,,,,,,,-13.106
H2-C1,Density,HernandezGomez2018,260.043,7.001,0.1,55.622,,,,,,,-13.107
H2-C1,Density,HernandezGomez2018,260.044,6.001,0.1,46.626,,,,,,,-13.106
H2-C1,Density,HernandezGomez2018,260.047,5,0.1,37.974,,,,,,,-13.103
H2-C1,Density,HernandezGomez2018,260.045,4,0.1,29.682,,,,,,,-13.105
H2-C1,Density,HernandezGomez2018,260.042,3.001,0.1,21.762,,,,,,,-13.108
H2-C1,Density,HernandezGomez2018,260.043,2,0.1,14.169,,,,,,,-13.107
H2-C1,Density,HernandezGomez2018,260.041,1,0.1,6.927,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,275.016,19.897,0.1,154.661,,,,,,,1.866
H2-C1,Density,HernandezGomez2018,275.016,19.012,0.1,148.567,,,,,,,1.866
H2-C1,Density,HernandezGomez2018,275.015,18.006,0.1,141.344,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.014,17.009,0.1,133.878,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.013,16.003,0.1,126.067,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.013,15.008,0.1,118.086,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.014,14.006,0.1,109.837,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.013,13.009,0.1,101.458,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.015,12.007,0.1,92.928,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.014,11.006,0.1,84.369,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.013,10.005,0.1,75.811,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.012,9.002,0.1,67.322,,,,,,,1.862
H2-C1,Density,HernandezGomez2018,275.013,8.002,0.1,58.973,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.01,7.005,0.1,50.825,,,,,,,1.86
H2-C1,Density,HernandezGomez2018,275.009,6.005,0.1,42.849,,,,,,,1.859
H2-C1,Density,HernandezGomez2018,275.009,5.005,0.1,35.103,,,,,,,1.859
H2-C1,Density,HernandezGomez2018,275.01,4.001,0.1,27.568,,,,,,,1.86
H2-C1,Density,HernandezGomez2018,275.008,3.001,0.1,20.304,,,,,,,1.858
H2-C1,Density,HernandezGomez2018,275.007,2.001,0.1,13.293,,,,,,,1.857
H2-C1,Density,HernandezGomez2018,275.006,1,0.1,6.522,,,,,,,1.856
H2-C1,Density,HernandezGomez2018,299.956,19.795,0.1,131.987,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.956,19.011,0.1,127.134,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.956,18.003,0.1,120.727,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.956,17.007,0.1,114.233,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.955,16.003,0.1,107.531,,,,,,,26.805
H2-C1,Density,HernandezGomez2018,299.956,15.005,0.1,100.739,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.956,14.003,0.1,93.813,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.957,13.002,0.1,86.81,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,12.002,0.1,79.763,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.958,11.003,0.1,72.706,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.959,10.003,0.1,65.636,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.958,9.002,0.1,58.59,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.957,8.001,0.1,51.609,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,6.999,0.1,44.708,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,5.999,0.1,37.914,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.956,4.999,0.1,31.243,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.955,3.999,0.1,24.698,,,,,,,26.805
H2-C1,Density,HernandezGomez2018,299.958,2.99,0.1,18.241,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.956,1.999,0.1,12.047,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,299.957,0.999,0.1,5.941,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,324.962,19.902,0.1,116.626,,,,,,,51.812
H2-C1,Density,HernandezGomez2018,324.965,19.001,0.1,111.659,,,,,,,51.815
H2-C1,Density,HernandezGomez2018,324.963,18.006,0.1,106.065,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,16.999,0.1,100.301,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,16.001,0.1,94.491,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,15,0.1,88.578,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.964,14.003,0.1,82.625,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.963,13.002,0.1,76.592,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,12.003,0.1,70.531,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.964,11.001,0.1,64.438,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.964,10,0.1,58.331,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.964,9,0.1,52.245,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.963,8.004,0.1,46.209,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,6.999,0.1,40.162,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,6,0.1,34.198,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.963,4.999,0.1,28.286,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.964,4,0.1,22.453,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.964,2.999,0.1,16.7,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.964,1.999,0.1,11.036,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.965,0.999,0.1,5.467,,,,,,,51.815
H2-C1,Density,HernandezGomez2018,349.952,19.35,0.1,101.832,,,,,,,76.802
H2-C1,Density,HernandezGomez2018,349.952,17,0.1,89.954,,,,,,,76.802
H2-C1,Density,HernandezGomez2018,349.951,15.997,0.1,84.764,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.95,14.998,0.1,79.534,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.952,13.994,0.1,74.229,,,,,,,76.802
H2-C1,Density,HernandezGomez2018,349.951,13,0.1,68.93,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.951,12.003,0.1,63.582,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.95,11,0.1,58.181,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,10,0.1,52.782,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.951,8.997,0.1,47.361,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.95,7.999,0.1,41.97,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,6.998,0.1,36.584,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.951,5.998,0.1,31.226,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.95,4.999,0.1,25.902,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.949,3.999,0.1,20.614,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.95,2.985,0.1,15.301,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.949,1.999,0.1,10.188,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.95,0.999,0.1,5.061,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,240.067,19.703,0.5,90.858,,,,,,,-33.083
H2-C1,Density,HernandezGomez2018,240.069,19.008,0.5,88.009,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.071,18.016,0.5,83.857,,,,,,,-33.079
H2-C1,Density,HernandezGomez2018,240.07,17.008,0.5,79.535,,,,,,,-33.08
H2-C1,Density,HernandezGomez2018,240.069,16.013,0.5,75.179,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.068,15.002,0.5,70.674,,,,,,,-33.082
H2-C1,Density,HernandezGomez2018,240.069,14.011,0.5,66.173,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,13.003,0.5,61.522,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,12.005,0.5,56.857,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,11.006,0.5,52.137,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,10.006,0.5,47.368,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,9.002,0.5,42.553,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,8.003,0.5,37.747,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.069,7,0.5,32.918,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,240.07,6.003,0.5,28.124,,,,,,,-33.08
H2-C1,Density,HernandezGomez2018,240.07,5,0.5,23.326,,,,,,,-33.08
H2-C1,Density,HernandezGomez2018,240.07,4.003,0.5,18.584,,,,,,,-33.08
H2-C1,Density,HernandezGomez2018,240.073,3.002,0.5,13.857,,,,,,,-33.077
H2-C1,Density,HernandezGomez2018,240.071,2,0.5,9.174,,,,,,,-33.079
H2-C1,Density,HernandezGomez2018,240.069,1,0.5,4.558,,,,,,,-33.081
H2-C1,Density,HernandezGomez2018,250.04,19.258,0.5,84.34,,,,,,,-23.11
H2-C1,Density,HernandezGomez2018,250.041,18.013,0.5,79.385,,,,,,,-23.109
H2-C1,Density,HernandezGomez2018,250.04,17.008,0.5,75.293,,,,,,,-23.11
H2-C1,Density,HernandezGomez2018,250.04,16.007,0.5,71.14,,,,,,,-23.11
H2-C1,Density,HernandezGomez2018,250.04,15.009,0.5,66.921,,,,,,,-23.11
H2-C1,Density,HernandezGomez2018,250.039,14.003,0.5,62.615,,,,,,,-23.111
H2-C1,Density,HernandezGomez2018,250.037,13.005,0.5,58.27,,,,,,,-23.113
H2-C1,Density,HernandezGomez2018,250.037,12.004,0.5,53.836,,,,,,,-23.113
H2-C1,Density,HernandezGomez2018,250.036,11.004,0.5,49.405,,,,,,,-23.114
H2-C1,Density,HernandezGomez2018,250.036,10.001,0.5,44.91,,,,,,,-23.114
H2-C1,Density,HernandezGomez2018,250.038,9.002,0.5,40.398,,,,,,,-23.112
H2-C1,Density,HernandezGomez2018,250.034,8.002,0.5,35.861,,,,,,,-23.116
H2-C1,Density,HernandezGomez2018,250.035,7.001,0.5,31.315,,,,,,,-23.115
H2-C1,Density,HernandezGomez2018,250.036,5.999,0.5,26.765,,,,,,,-23.114
H2-C1,Density,HernandezGomez2018,250.035,5,0.5,22.235,,,,,,,-23.115
H2-C1,Density,HernandezGomez2018,250.035,4,0.5,17.721,,,,,,,-23.115
H2-C1,Density,HernandezGomez2018,250.034,2.99,0.5,13.19,,,,,,,-23.116
H2-C1,Density,HernandezGomez2018,250.029,2,0.5,8.784,,,,,,,-23.121
H2-C1,Density,HernandezGomez2018,250.032,1.001,0.5,4.372,,,,,,,-23.118
H2-C1,Density,HernandezGomez2018,260.033,19.113,0.5,79.651,,,,,,,-13.117
H2-C1,Density,HernandezGomez2018,260.033,18.006,0.5,75.418,,,,,,,-13.117
H2-C1,Density,HernandezGomez2018,260.034,17.009,0.5,71.57,,,,,,,-13.116
H2-C1,Density,HernandezGomez2018,260.034,16.009,0.5,67.621,,,,,,,-13.116
H2-C1,Density,HernandezGomez2018,260.032,15.005,0.5,63.583,,,,,,,-13.118
H2-C1,Density,HernandezGomez2018,260.033,14.009,0.5,59.544,,,,,,,-13.117
H2-C1,Density,HernandezGomez2018,260.033,13.002,0.5,55.387,,,,,,,-13.117
H2-C1,Density,HernandezGomez2018,260.031,12.008,0.5,51.246,,,,,,,-13.119
H2-C1,Density,HernandezGomez2018,260.033,11.002,0.5,47.008,,,,,,,-13.117
H2-C1,Density,HernandezGomez2018,260.031,10.005,0.5,42.775,,,,,,,-13.119
H2-C1,Density,HernandezGomez2018,260.029,9.003,0.5,38.489,,,,,,,-13.121
H2-C1,Density,HernandezGomez2018,260.031,8,0.5,34.185,,,,,,,-13.119
H2-C1,Density,HernandezGomez2018,260.03,7,0.5,29.878,,,,,,,-13.12
H2-C1,Density,HernandezGomez2018,260.03,6.003,0.5,25.579,,,,,,,-13.12
H2-C1,Density,HernandezGomez2018,260.029,5,0.5,21.26,,,,,,,-13.121
H2-C1,Density,HernandezGomez2018,260.029,4.002,0.5,16.974,,,,,,,-13.121
H2-C1,Density,HernandezGomez2018,260.03,3.002,0.5,12.694,,,,,,,-13.12
H2-C1,Density,HernandezGomez2018,260.03,1.977,0.5,8.33,,,,,,,-13.12
H2-C1,Density,HernandezGomez2018,260.031,1.002,0.5,4.206,,,,,,,-13.119
H2-C1,Density,HernandezGomez2018,275.007,19.297,0.5,74.901,,,,,,,1.857
H2-C1,Density,HernandezGomez2018,275.006,18.001,0.5,70.294,,,,,,,1.856
H2-C1,Density,HernandezGomez2018,275.006,17.006,0.5,66.693,,,,,,,1.856
H2-C1,Density,HernandezGomez2018,275.006,16.005,0.5,63.009,,,,,,,1.856
H2-C1,Density,HernandezGomez2018,275.007,15,0.5,59.259,,,,,,,1.857
H2-C1,Density,HernandezGomez2018,275.007,14.003,0.5,55.493,,,,,,,1.857
H2-C1,Density,HernandezGomez2018,275.005,13.004,0.5,51.668,,,,,,,1.855
H2-C1,Density,HernandezGomez2018,275.005,12.001,0.5,47.79,,,,,,,1.855
H2-C1,Density,HernandezGomez2018,275.006,11.001,0.5,43.883,,,,,,,1.856
H2-C1,Density,HernandezGomez2018,275.005,10,0.5,39.943,,,,,,,1.855
H2-C1,Density,HernandezGomez2018,275.005,9.003,0.5,35.989,,,,,,,1.855
H2-C1,Density,HernandezGomez2018,275.004,8.001,0.5,31.996,,,,,,,1.854
H2-C1,Density,HernandezGomez2018,275.004,7.001,0.5,27.997,,,,,,,1.854
H2-C1,Density,HernandezGomez2018,275.004,6.001,0.5,23.987,,,,,,,1.854
H2-C1,Density,HernandezGomez2018,275.003,5.001,0.5,19.969,,,,,,,1.853
H2-C1,Density,HernandezGomez2018,275.003,4.001,0.5,15.957,,,,,,,1.853
H2-C1,Density,HernandezGomez2018,275.003,3.002,0.5,11.95,,,,,,,1.853
H2-C1,Density,HernandezGomez2018,275.003,2.001,0.5,7.947,,,,,,,1.853
H2-C1,Density,HernandezGomez2018,275.002,1.001,0.5,3.964,,,,,,,1.852
H2-C1,Density,HernandezGomez2018,324.957,19.631,0.5,62.562,,,,,,,51.807
H2-C1,Density,HernandezGomez2018,324.957,19.002,0.5,60.728,,,,,,,51.807
H2-C1,Density,HernandezGomez2018,324.958,17.994,0.5,57.761,,,,,,,51.808
H2-C1,Density,HernandezGomez2018,324.959,16.999,0.5,54.795,,,,,,,51.809
H2-C1,Density,HernandezGomez2018,324.959,15.999,0.5,51.775,,,,,,,51.809
H2-C1,Density,HernandezGomez2018,324.958,14.998,0.5,48.72,,,,,,,51.808
H2-C1,Density,HernandezGomez2018,324.958,14,0.5,45.642,,,,,,,51.808
H2-C1,Density,HernandezGomez2018,324.958,12.999,0.5,42.522,,,,,,,51.808
H2-C1,Density,HernandezGomez2018,324.96,12.002,0.5,39.381,,,,,,,51.81
H2-C1,Density,HernandezGomez2018,324.959,11,0.5,36.202,,,,,,,51.809
H2-C1,Density,HernandezGomez2018,324.961,9.926,0.5,32.763,,,,,,,51.811
H2-C1,Density,HernandezGomez2018,324.961,8.999,0.5,29.768,,,,,,,51.811
H2-C1,Density,HernandezGomez2018,324.96,8.002,0.5,26.528,,,,,,,51.81
H2-C1,Density,HernandezGomez2018,324.959,7,0.5,23.25,,,,,,,51.809
H2-C1,Density,HernandezGomez2018,324.959,6.001,0.5,19.966,,,,,,,51.809
H2-C1,Density,HernandezGomez2018,324.96,5.001,0.5,16.663,,,,,,,51.81
H2-C1,Density,HernandezGomez2018,324.96,4.001,0.5,13.346,,,,,,,51.81
H2-C1,Density,HernandezGomez2018,324.96,2.987,0.5,9.973,,,,,,,51.81
H2-C1,Density,HernandezGomez2018,324.961,2.003,0.5,6.689,,,,,,,51.811
H2-C1,Density,HernandezGomez2018,324.961,1.002,0.5,3.349,,,,,,,51.811
H2-C1,Density,HernandezGomez2018,349.95,19.933,0.5,58.441,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.948,19.002,0.5,55.94,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.947,17.989,0.5,53.192,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.948,16.997,0.5,50.454,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.947,15.998,0.5,47.697,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.948,15.001,0.5,44.896,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.947,13.993,0.5,42.035,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.948,12.996,0.5,39.178,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.946,11.995,0.5,36.281,,,,,,,76.796
H2-C1,Density,HernandezGomez2018,349.946,11.001,0.5,33.381,,,,,,,76.796
H2-C1,Density,HernandezGomez2018,349.947,9.999,0.5,30.433,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.946,9,0.5,27.473,,,,,,,76.796
H2-C1,Density,HernandezGomez2018,349.947,8.001,0.5,24.491,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.947,7.001,0.5,21.49,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.947,6.002,0.5,18.469,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.947,5.003,0.5,15.42,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.947,4.004,0.5,12.364,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.947,3.002,0.5,9.284,,,,,,,76.797
H2-C1,Density,HernandezGomez2018,349.948,2.004,0.5,6.207,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.947,1.003,0.5,3.109,,,,,,,76.797
H2-C1,Density,Magee1986,157,1.76,0.2005,21.433,,,,,,,-116.15
H2-C1,Density,Magee1986,178.7,4.72,0.2005,65.371,,,,,,,-94.45
H2-C1,Density,Magee1986,183,8.26,0.2005,153.777,,,,,,,-90.15
H2-C1,Density,Magee1986,181.19,8.777,0.2005,172.379,,,,,,,-91.96
H2-C1,Density,Magee1986,178.53,9.577,0.2005,197.411,,,,,,,-94.62
H2-C1,Density,Magee1986,175.44,10.19,0.2005,217.190,,,,,,,-97.71
H2-C1,Density,Magee1986,167.36,11.36,0.2005,250.981,,,,,,,-105.79
H2-C1,Density,Magee1986,161.63,12.2,0.2005,265.627,,,,,,,-111.52
H2-C1,Density,Magee1986,273.15,3.5101,0.2005,21.437,,,,,,,0
H2-C1,Density,Magee1986,270,3.464,0.2005,21.437,,,,,,,-3.15
H2-C1,Density,Magee1986,260,3.3152,0.2005,21.437,,,,,,,-13.15
H2-C1,Density,Magee1986,250,3.1694,0.2005,21.439,,,,,,,-23.15
H2-C1,Density,Magee1986,240,3.0218,0.2005,21.439,,,,,,,-33.15
H2-C1,Density,Magee1986,230,2.8698,0.2005,21.439,,,,,,,-43.15
H2-C1,Density,Magee1986,220,2.7199,0.2005,21.439,,,,,,,-53.15
H2-C1,Density,Magee1986,210,2.5697,0.2005,21.440,,,,,,,-63.15
H2-C1,Density,Magee1986,200,2.4182,0.2005,21.440,,,,,,,-73.15
H2-C1,Density,Magee1986,190,2.2661,0.2005,21.441,,,,,,,-83.15
H2-C1,Density,Magee1986,180,2.1101,0.2005,21.441,,,,,,,-93.15
H2-C1,Density,Magee1986,170,1.9544,0.2005,21.443,,,,,,,-103.15
H2-C1,Density,Magee1986,160,1.8067,0.2005,21.444,,,,,,,-113.15
H2-C1,Density,Magee1986,273.15,9.9727,0.2005,65.354,,,,,,,0
H2-C1,Density,Magee1986,270,9.804,0.2005,65.356,,,,,,,-3.15
H2-C1,Density,Magee1986,260,9.2666,0.2005,65.357,,,,,,,-13.15
H2-C1,Density,Magee1986,250,8.7272,0.2005,65.358,,,,,,,-23.15
H2-C1,Density,Magee1986,240,8.1844,0.2005,65.360,,,,,,,-33.15
H2-C1,Density,Magee1986,230,7.6395,0.2005,65.361,,,,,,,-43.15
H2-C1,Density,Magee1986,220,7.0895,0.2005,65.362,,,,,,,-53.15
H2-C1,Density,Magee1986,210,6.5317,0.2005,65.365,,,,,,,-63.15
H2-C1,Density,Magee1986,200,5.9691,0.2005,65.367,,,,,,,-73.15
H2-C1,Density,Magee1986,190,5.3965,0.2005,65.370,,,,,,,-83.15
H2-C1,Density,Magee1986,187.5,5.2511,0.2005,65.370,,,,,,,-85.65
H2-C1,Density,Magee1986,185,5.1046,0.2005,65.371,,,,,,,-88.15
H2-C1,Density,Magee1986,273.15,16.459,0.2005,110.253,,,,,,,0
H2-C1,Density,Magee1986,270,16.126,0.2005,110.254,,,,,,,-3.15
H2-C1,Density,Magee1986,260,15.064,0.2005,110.257,,,,,,,-13.15
H2-C1,Density,Magee1986,250,13.998,0.2005,110.260,,,,,,,-23.15
H2-C1,Density,Magee1986,240,12.929,0.2005,110.263,,,,,,,-33.15
H2-C1,Density,Magee1986,230,11.85,0.2005,110.267,,,,,,,-43.15
H2-C1,Density,Magee1986,220,10.769,0.2005,110.271,,,,,,,-53.15
H2-C1,Density,Magee1986,210,9.6802,0.2005,110.275,,,,,,,-63.15
H2-C1,Density,Magee1986,200,8.581,0.2005,110.281,,,,,,,-73.15
H2-C1,Density,Magee1986,190,7.4672,0.2005,110.286,,,,,,,-83.15
H2-C1,Density,Magee1986,273.15,23.907,0.2005,153.711,,,,,,,0
H2-C1,Density,Magee1986,270,23.362,0.2005,153.724,,,,,,,-3.15
H2-C1,Density,Magee1986,265,22.498,0.2005,153.724,,,,,,,-8.15
H2-C1,Density,Magee1986,260,21.633,0.2005,153.724,,,,,,,-13.15
H2-C1,Density,Magee1986,255,20.765,0.2005,153.724,,,,,,,-18.15
H2-C1,Density,Magee1986,250,19.898,0.2005,153.737,,,,,,,-23.15
H2-C1,Density,Magee1986,245,19.03,0.2005,153.737,,,,,,,-28.15
H2-C1,Density,Magee1986,240,18.16,0.2005,153.737,,,,,,,-33.15
H2-C1,Density,Magee1986,235,17.286,0.2005,153.737,,,,,,,-38.15
H2-C1,Density,Magee1986,230,16.418,0.2005,153.737,,,,,,,-43.15
H2-C1,Density,Magee1986,225,15.549,0.2005,153.751,,,,,,,-48.15
H2-C1,Density,Magee1986,220,14.68,0.2005,153.751,,,,,,,-53.15
H2-C1,Density,Magee1986,215,13.81,0.2005,153.751,,,,,,,-58.15
H2-C1,Density,Magee1986,210,12.94,0.2005,153.764,,,,,,,-63.15
H2-C1,Density,Magee1986,205,12.052,0.2005,153.764,,,,,,,-68.15
